log_name,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,4(N)_q(N)_Hirshfeld,Density of all electrons_N_4(N),Density of Alpha electrons_N_4(N),Density of Beta electrons_N_4(N),Lagrangian kinetic energy G(r)_N_4(N),Hamiltonian kinetic energy K(r)_N_4(N),Potential energy density V(r)_N_4(N),Energy density E(r) or H(r)_N_4(N),Laplacian of electron density_N_4(N),Electron localization function (ELF)_N_4(N),Localized orbital locator (LOL)_N_4(N),Local information entropy_N_4(N),Sign(lambda2)*rho_N_4(N),Sign(lambda2)*rho with promolecular approximation_N_4(N),Average local ionization energy (ALIE)_N_4(N),Delta-g (under promolecular approximation)_N_4(N),Delta-g (under Hirshfeld partition)_N_4(N),ESP from nuclear charges_N_4(N),ESP from electrons_N_4(N),Total ESP_N_4(N),4(N)_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,4(N)_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,4(N)_Avg_q(N)_neighbors_Hirshfeld,4(N)_Std_q(N)_neighbors_Hirshfeld,4(N)_Abs_Diff_q(N)_Hirshfeld,4(N)_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,4(N)_Num_neighbors_Hirshfeld,4(N)_Entropy_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_Hirshfeld,sum_frag_Density of all electrons_N,sum_frag_Density of Alpha electrons_N,sum_frag_Density of Beta electrons_N,sum_frag_Lagrangian kinetic energy G(r)_N,sum_frag_Hamiltonian kinetic energy K(r)_N,sum_frag_Potential energy density V(r)_N,sum_frag_Energy density E(r) or H(r)_N,sum_frag_Laplacian of electron density_N,sum_frag_Electron localization function (ELF)_N,sum_frag_Localized orbital locator (LOL)_N,sum_frag_Local information entropy_N,sum_frag_Sign(lambda2)*rho_N,sum_frag_Sign(lambda2)*rho with promolecular approximation_N,sum_frag_Average local ionization energy (ALIE)_N,sum_frag_Delta-g (under promolecular approximation)_N,sum_frag_Delta-g (under Hirshfeld partition)_N,sum_frag_ESP from nuclear charges_N,sum_frag_ESP from electrons_N,sum_frag_Total ESP_N,sum_frag_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,sum_frag_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,sum_frag_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Std_q(N)_neighbors_Hirshfeld,sum_frag_Abs_Diff_q(N)_Hirshfeld,sum_frag_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Num_neighbors_Hirshfeld,sum_frag_Entropy_q(N)_neighbors_Hirshfeld,G_div_V_N_4(N),sum_frag_G_div_V_N,G(T)_spc(Hartree)
oxaliplatin,-0.20317,-0.04415,-0.12366,0.15902,0.04808,148.254,88.824,18.0761,1337.762,411.245068062967,638.755366196818,0.872180681509054,37.551,37.5505,133.6381,1.56512,5.77118,75.006,93.8565340909091,93.8823605371901,99.1057592975207,80.7396796457872,80.7657247037375,92.2808959499935,64.3781659713945,64.4144815256257,83.1048867699642,50.3034150204995,50.3482575475214,72.3962215803205,39.9048010675936,39.9362236980945,59.7844640307864,4.46797787543279,1.7,9.19885429004807,9.47243754937896,2.59654227638071,4.73198692607779,4.46797787543279,1.7,7.30048268163056,7.8711809376911,2.36134042221152,3.91375486559522,1.69161927208657,9.18068624885961,4.05,2.57767514769123,4.72149340781071,9.05,1.69161927208657,9.13509715328743,1.69083105464544,9.13961158912128,1.67870010861629,3.90928382187838,1.67870010861629,3.84480168539289,0.155867,0.216067,0.21956182811682,0.155961,0.216164,0.219635859390037,0.031208,0.01528,0.0531632735918322,-0.0823467187,195.4897359,97.74486793,97.74486793,18.73010528,367390.2588,-367408.9889,-367390.2588,-1469486.115,0.9999990186,0.9990103043,-0.6814616562,-193.1607153,-193.1607153,13.8978208,0.04981233871,0.071085368,1768996.944,-39.35078698,1768957.593,-0.166230846758301,-0.5777223984,-6.01573065108665,0.123843919925,0.058537738150814,0.206190638625,-0.0101981404367693,4,1.80460437998655,-0.0823467187,195.4897359,97.74486793,97.74486793,18.73010528,367390.2588,-367408.9889,-367390.2588,-1469486.115,0.9999990186,0.9990103043,-0.6814616562,-193.1607153,-193.1607153,13.8978208,0.04981233871,0.071085368,1768996.944,-39.35078698,1768957.593,-0.166230846758301,-0.5777223984,-6.01573065108665,0.123843919925,0.058537738150814,0.206190638625,-0.0101981404367693,4,1.80460437998655,5.10E-05,5.10E-05,-843.041371
oxaliplatin-conf_1,-0.20317,-0.04416,-0.123665,0.15901,0.04809,148.256,88.8266,18.0767,1680.742,411.265068862599,638.397350289691,0.871812351731627,37.5488,37.5486,133.6222,1.56513,5.77123,75.014,93.853305785124,93.8500774793389,99.1509555785124,80.7738637843469,80.7527021747623,92.2776403177497,64.3856153158522,64.366991954708,83.116991954708,50.3173919120388,50.32554509877,72.4183516585911,39.9253615542176,39.930792626156,59.8108435230588,4.46847165146282,1.7,9.1984670364786,9.47246414091561,2.59656259130215,4.73212684595519,4.46847165146282,1.7,7.30016109077855,7.87122508654533,2.36081376512569,3.91368152211889,1.69161927208657,9.18068624885961,4.05,2.58242512435889,4.72149340781071,9.05,1.69161927208657,9.13509715328743,1.69083105464544,9.13961158912128,1.67870010861629,3.90928382187838,1.67870010861629,3.84480168539289,0.15587,0.216068,0.21956268143972,0.155954,0.216157,0.219629593786903,0.031197,0.015263,0.05315259728367,-0.08235279,195.4898639,97.74493193,97.74493193,18.72965263,367390.482,-367409.2116,-367390.482,-1469487.009,0.9999990186,0.9990103293,-0.6814631182,-193.1607086,-193.1607086,13.89781845,0.049812011,0.07108437987,1768211.525,-39.35009623,1768172.175,-0.166244524985148,-0.5777242316,-6.01523569025409,0.1238428604,0.058547588706977,0.2061956504,-0.0101988050755205,4,1.80453484439024,-0.08235279,195.4898639,97.74493193,97.74493193,18.72965263,367390.482,-367409.2116,-367390.482,-1469487.009,0.9999990186,0.9990103293,-0.6814631182,-193.1607086,-193.1607086,13.89781845,0.049812011,0.07108437987,1768211.525,-39.35009623,1768172.175,-0.166244524985148,-0.5777242316,-6.01523569025409,0.1238428604,0.058547588706977,0.2061956504,-0.0101988050755205,4,1.80453484439024,5.10E-05,5.10E-05,-843.04137
oxaliplatin-conf_2,-0.20342,-0.0439,-0.12366,0.15952,0.04793,147.756,90.0193,18.0437,1698.885,410.865113360892,637.929812562472,0.872234894052125,37.533,37.5267,139.2933,1.5652,5.75841,75.143,93.8081095041322,93.827479338843,99.1703254132231,80.7771194165907,80.7266571168121,92.4550722750358,64.3949269964243,64.3902711561383,83.2771528605483,50.3360277674245,50.3232156168468,72.7369083115915,39.9416547700329,39.930792626156,60.3322264291478,4.46843096201464,1.7,9.41026232419925,9.6028912754876,2.61735878448726,4.51265834974707,4.46843096201464,1.7,7.28853186211396,7.85840716548349,2.38179137011578,3.91259386485598,1.69189220591034,9.37616659408311,4.05,2.60259084296606,4.49444101084885,9.15,1.69189220591034,9.37616659408311,1.69161927208657,9.30859817588019,1.69046105658291,3.90800460593383,1.67870010861628,3.83275357934736,0.155972,0.216154,0.219639647436432,0.155956,0.216156,0.219638095306802,0.031184,0.015327,0.0520251639497657,-0.0814583522,195.495403,97.74770151,97.74770151,18.71362331,367397.9595,-367416.6731,-367397.9595,-1469516.983,0.9999990204,0.9990112221,-0.6815263896,-193.160631,-193.160631,13.89787012,0.04976318112,0.07101457561,1751810.697,-39.36405765,1751771.333,-0.163362753328944,-0.5800931422,-6.12134638785389,0.1246586975,0.0593540995580232,0.2061170497,-0.0101544920857482,4,1.80214056989545,-0.0814583522,195.495403,97.74770151,97.74770151,18.71362331,367397.9595,-367416.6731,-367397.9595,-1469516.983,0.9999990204,0.9990112221,-0.6815263896,-193.160631,-193.160631,13.89787012,0.04976318112,0.07101457561,1751810.697,-39.36405765,1751771.333,-0.163362753328944,-0.5800931422,-6.12134638785389,0.1246586975,0.0593540995580232,0.2061170497,-0.0101544920857482,4,1.80214056989545,5.09E-05,5.09E-05,-843.031605
oxaliplatin-conf_3,-0.20372,-0.04869,-0.126205,0.15503,0.05137,146.752,79.2582,17.652,2191.052,408.115170642334,634.82171675681,0.875257624043097,37.4635,37.3162,135.8751,1.56531,5.83058,75.232,93.8081095041322,93.8081095041322,99.0670196280992,80.7706081521031,80.7820028649564,91.5467508790207,64.3828218116806,64.3688542908224,81.9288215137068,50.3546636228103,50.3150624301155,71.5279071934402,39.9637669914965,40.0956644528583,59.3643318229781,4.83988084723691,1.7,8.74348491718121,9.27040135214653,2.20418303382391,4.95139431159078,4.28172482186411,1.7,7.33798222694044,7.93058128084304,2.20418303382391,4.22952288203619,1.68253250321602,8.72983390449097,4.4,2.10114013244254,4.92442890089805,8.85,1.68253250321602,8.45931439302264,1.67917460481266,8.71966169068502,1.69038166418397,3.90160223497988,1.67870010861628,3.83307970175419,0.155818,0.216019,0.21954593217138,0.155663,0.21588,0.219422355433534,0.033696,0.016298,0.0553813286406168,-0.0852717792,195.4899471,97.74497356,97.74497356,18.72106573,367389.4187,-367408.1398,-367389.4187,-1469482.791,0.9999990195,0.9990107833,-0.6814640694,-193.1608566,-193.1608566,13.89699487,0.04972357705,0.07094896659,1826836.504,-40.06939197,1826796.435,-0.171056132033931,-0.5837735177,-5.84603421175009,0.124625434625,0.0596124135112361,0.209897213825,-0.010627032544047,4,1.80716826588596,-0.0852717792,195.4899471,97.74497356,97.74497356,18.72106573,367389.4187,-367408.1398,-367389.4187,-1469482.791,0.9999990195,0.9990107833,-0.6814640694,-193.1608566,-193.1608566,13.89699487,0.04972357705,0.07094896659,1826836.504,-40.06939197,1826796.435,-0.171056132033931,-0.5837735177,-5.84603421175009,0.124625434625,0.0596124135112361,0.209897213825,-0.010627032544047,4,1.80716826588596,5.10E-05,5.10E-05,-843.030367
picoplatin,-0.21766,-0.07535,-0.146505,0.14231,0.07541,144.629,73.3206,12.0145,1627.23,378.731029541881,578.565675074128,0.88658765330174,1098.077,-6.767,-118.8289,3.04892,2.33339,43.09,36.4798553719008,97.8047520661157,81.1402376033058,36.2286756088032,92.3948430785259,79.9860007813517,35.8499702026222,85.3573823003576,76.1295068533969,34.853126164741,76.4512672381662,69.1535827431979,33.3188504748309,65.8032555396934,58.7746725839489,6.907679478475,3.08346943164987,5.17340409287331,6.40726351637213,2.45762580080684,7.0433122732481,6.84466316770579,3.08346943164987,5.17340409287331,6.40726351637213,2.45762580080684,6.55685025900703,3.07102929596299,5.1618795026618,6.45,2.45697736888466,7.02566722810012,6,1.7,5.1618795026618,1.73241161390704,5.1618795026618,1.74040287545174,6.62287701833576,2.33938518450734,7.02566722810012,-0.323948,-0.363888,0.368869276011164,-0.04667,-0.320473,0.326695208749685,0.119949,0.38014,0.399238862944228,-0.0580224628,195.7425686,97.87128431,97.87128431,18.53642416,367912.2656,-367930.802,-367912.2656,-1471574.917,0.9999990429,0.999022634,-0.9757443708,-193.1615745,-193.1615745,13.86608177,0.05248996787,0.07846091722,1696877.644,-40.50390664,1696837.14,-0.192603370438755,-0.359276084,-5.19201713719742,0.100417873733333,0.0579231846727764,0.158440336533333,-0.0058264923431474,3,1.34124242696785,-0.0580224628,195.7425686,97.87128431,97.87128431,18.53642416,367912.2656,-367930.802,-367912.2656,-1471574.917,0.9999990429,0.999022634,-0.9757443708,-193.1615745,-193.1615745,13.86608177,0.05248996787,0.07846091722,1696877.644,-40.50390664,1696837.14,-0.192603370438755,-0.359276084,-5.19201713719742,0.100417873733333,0.0579231846727764,0.158440336533333,-0.0058264923431474,3,1.34124242696785,5.04E-05,5.04E-05,-1384.04772
picoplatin-conf_1,-0.21766,-0.07536,-0.14651,0.1423,0.07542,144.629,73.3238,12.0141,1392.991,378.911037701181,578.850605813091,0.88645738568282,1098.0632,-6.7719,-118.8203,3.04887,2.33338,43.091,36.5605630165289,97.785382231405,81.1660640495868,36.2628597473629,92.4192603203542,80.0153014715458,35.8546260429082,85.3732121573302,76.1360250297974,34.8548732761834,76.4553438315319,69.1366939992546,33.3297126187077,65.8082986779219,58.77079324685,6.90739606758831,3.08378536378742,5.1733663333451,6.40723850277322,2.45839700526739,7.0433052478492,6.84444852478757,3.08378536378742,5.1733663333451,6.40723850277322,2.45839700526739,6.55685417106282,3.07102929596299,5.1618795026618,6.45,2.45697736888466,7.02566722810012,6,1.7,5.1618795026618,1.73241161390704,5.1618795026618,1.74040287545174,6.62287701833576,2.33938518450734,7.02566722810012,-0.323933,-0.363875,0.368860586934956,-0.046675,-0.32047,0.326693742122496,0.119946,0.38014,0.399236262685393,-0.0580271352,195.7425767,97.87128837,97.87128837,18.53633363,367912.2767,-367930.8131,-367912.2767,-1471574.962,0.9999990429,0.9990226388,-0.9757444838,-193.1615731,-193.1615731,13.86607793,0.05248777382,0.07845763678,1696814.699,-40.50385811,1696774.195,-0.192622729185366,-0.3592747369,-5.19149533509971,0.100415867233333,0.0579225078439665,0.158443002433333,-0.0058268451041738,3,1.3412394195996,-0.0580271352,195.7425767,97.87128837,97.87128837,18.53633363,367912.2767,-367930.8131,-367912.2767,-1471574.962,0.9999990429,0.9990226388,-0.9757444838,-193.1615731,-193.1615731,13.86607793,0.05248777382,0.07845763678,1696814.699,-40.50385811,1696774.195,-0.192622729185366,-0.3592747369,-5.19149533509971,0.100415867233333,0.0579225078439665,0.158443002433333,-0.0058268451041738,3,1.3412394195996,5.04E-05,5.04E-05,-1384.04772
picoplatin-conf_2,-0.21764,-0.07535,-0.146495,0.14229,0.07541,144.627,73.3216,12.0144,1882.554,379.031037467945,579.082258544659,0.886413149526448,1098.048,-6.7855,-118.8005,3.04902,2.33339,43.093,36.5379648760331,97.8531766528926,81.2306301652893,36.246581586144,92.4029821591353,80.0299518166428,35.8555572109654,85.3722809892729,76.1546483909416,34.8519614237794,76.469903093552,69.1465942974283,33.3328160883868,65.8393333747129,58.7932934020235,6.90669693108812,3.08379051081612,5.17307620768479,6.40720644058617,2.45840558288961,7.04335349634079,6.84402537285203,3.08379051081612,5.17307620768479,6.40720644058617,2.45840558288961,6.55693995413112,3.07102929596299,5.1618795026618,6.45,2.45697736888466,7.02566722810012,6,1.7,5.1618795026618,1.73241161390704,5.1618795026618,1.74040287545174,6.62287701833576,2.33938518450734,7.02566722810012,-0.323951,-0.363893,0.368877761594542,-0.046699,-0.32046,0.326686985173882,0.119915,0.380098,0.399209058275235,-0.0580475235,195.7426173,97.87130866,97.87130866,18.53617377,367912.3512,-367930.8874,-367912.3512,-1471575.26,0.9999990429,0.9990226476,-0.9757450483,-193.1615707,-193.1615707,13.86605876,0.05248874579,0.07845907976,1696538.119,-40.50351461,1696497.616,-0.192711874027339,-0.3592615706,-5.18909384825005,0.100404682366667,0.0579112889669297,0.158452205866667,-0.0058282431591891,3,1.34126825333776,-0.0580475235,195.7426173,97.87130866,97.87130866,18.53617377,367912.3512,-367930.8874,-367912.3512,-1471575.26,0.9999990429,0.9990226476,-0.9757450483,-193.1615707,-193.1615707,13.86605876,0.05248874579,0.07845907976,1696538.119,-40.50351461,1696497.616,-0.192711874027339,-0.3592615706,-5.18909384825005,0.100404682366667,0.0579112889669297,0.158452205866667,-0.0058282431591891,3,1.34126825333776,5.04E-05,5.04E-05,-1384.047724
satraplatin,-0.23755,-0.10428,-0.170915,0.13327,0.1096,219.686,50.6888,11.2318,2578.959,530.198441917654,874.142744885334,0.833874286923916,851.223,-218.3217,817.6913,2.34727,3.48956,42.236,37.2611053719008,99.1767820247934,36.8026859504132,39.0773538221123,99.3049225159526,38.6866779528584,40.5290896901073,96.9597362932062,39.8595798569726,40.8096114424152,89.5796449869549,39.6064340290719,39.9971292905468,77.6344578238471,38.2172894295823,10.1800650997544,3.78265244093253,6.24090079462593,6.75056002747444,1.75,9.39089699276634,7.41205219928042,3.65825145195934,6.24090079462593,5.6395551633863,1.75,6.76665459956092,3.77781481277109,6.21630919436928,9.75,1.74292229358542,9.37683315410912,6.3,2.81891190788012,5.75543221661067,3.5269000648383,6.21630919436928,1.74040287545174,7.54403738060728,1.74292229358542,8.20137183646736,-0.238369,-0.275216,0.277239672918578,0.484597,0.862855,0.869547439636274,-0.254282,-0.289867,0.292189798694273,-0.0693948804,195.5603283,97.78016417,97.78016417,18.70206887,367515.6739,-367534.3759,-367515.6739,-1469987.887,0.9999990227,0.9990123782,-0.09007950448,-193.1633955,-193.1633955,13.89059036,0.05053018818,0.07223791653,2386204.176,-47.71076388,2386156.465,-0.0821890386056302,-0.9137274286,-12.1670726043935,0.21108313705,0.2060555206012,0.28047801745,-0.0146480890500415,4,1.39274557272897,-0.0693948804,195.5603283,97.78016417,97.78016417,18.70206887,367515.6739,-367534.3759,-367515.6739,-1469987.887,0.9999990227,0.9990123782,-0.09007950448,-193.1633955,-193.1633955,13.89059036,0.05053018818,0.07223791653,2386204.176,-47.71076388,2386156.465,-0.0821890386056302,-0.9137274286,-12.1670726043935,0.21108313705,0.2060555206012,0.28047801745,-0.0146480890500415,4,1.39274557272897,5.09E-05,5.09E-05,-1844.514243
satraplatin-conf_1,-0.26326,-0.10622,-0.18474,0.15704,0.10866,216.033,49.1939,6.5513,2061.728,506.24884977757,845.045158896844,0.853833821389784,826.2584,-223.4486,775.2027,2.36241,3.39862,43.733,35.391916322314,99.2284349173554,39.3950154958678,35.4359291574424,98.9223857273083,41.4035030602943,35.3787991656734,95.6123361144219,42.2629246126341,34.7145219903094,88.0509224748416,41.885832090943,33.5349295512383,76.781779529514,40.6488579231581,10.0357709328406,3.6341995913795,6.13645957732667,8.28259999172204,1.75,7.60944842041988,7.51992655005681,3.6341995913795,6.00417561057868,6.65334410388019,1.75,6.57910644815495,3.6,6.11248721880055,9.6,1.73241161390704,7.59111322534449,7.85,2.83120124584237,5.30094331227943,3.45664592305977,5.75782076831157,1.73241161390704,6.82825014187383,1.73241161390704,6.90507060065283,-0.270445,-0.306286,0.306613954545451,0.490361,0.868383,0.876652135017077,-0.236336,-0.275209,0.284897569668469,-0.0813647204,195.531332,97.76566598,97.76566598,18.7580571,367469.3411,-367488.0992,-367469.3411,-1469802.332,0.9999990163,0.9990091799,-0.0899050691,-193.1651667,-193.1651667,13.87192213,0.04926474912,0.07032253177,3404648.072,-49.489926,3404598.582,-0.102300446848291,-0.8767153069,-9.77512836755228,0.198837646625,0.214469806944233,0.280202367025,-0.0161783695226371,4,1.28179516828223,-0.0813647204,195.531332,97.76566598,97.76566598,18.7580571,367469.3411,-367488.0992,-367469.3411,-1469802.332,0.9999990163,0.9990091799,-0.0899050691,-193.1651667,-193.1651667,13.87192213,0.04926474912,0.07032253177,3404648.072,-49.489926,3404598.582,-0.102300446848291,-0.8767153069,-9.77512836755228,0.198837646625,0.214469806944233,0.280202367025,-0.0161783695226371,4,1.28179516828223,5.10E-05,5.10E-05,-1844.536468
satraplatin-conf_10,-0.2658,-0.10694,-0.18637,0.15886,0.10932,218.676,47.4268,7.6733,2221.572,523.78865031801,863.567232466303,0.837257045364259,845.2134,-223.1747,796.3611,2.35238,3.46345,43.003,35.6953770661157,99.2122933884298,35.3402634297521,36.1472848027087,99.2072535486392,35.919390545644,36.754134386174,96.248323897497,36.2159192491061,36.7388417815878,88.459164181886,35.4908218412225,36.0770591521321,76.6235025758798,34.2545465830799,10.31341807972,3.78858848706791,6.22322024984088,6.90545329848484,1.75,9.31979187000944,7.4837298329972,3.62731172524422,6.22322024984088,5.61345470624633,1.75,6.72643333070343,3.77648008681426,6.19939513178504,9.9,1.73695576537231,9.3048374515625,6.45,2.6770324881576,5.74282160614449,3.49399204570595,6.19939513178504,1.73695576537231,7.35832861457003,1.7,8.05062109405231,-0.254195,-0.290952,0.290994040731077,0.488468,0.868744,0.875578289193491,-0.2759,-0.310841,0.311346770498748,-0.0667943302,195.5586007,97.77930035,97.77930035,18.67110728,367510.0334,-367528.7045,-367510.0334,-1469965.449,0.9999990259,0.9990139971,-0.0900691107,-193.1636473,-193.1636473,13.88949435,0.05094339403,0.07261482475,2519831.178,-48.23757888,2519782.94,-0.0793371179082374,-0.908699506,-12.6044407254195,0.21047629395,0.208576095186012,0.27727062415,-0.0140586230773685,4,1.3718293515605,-0.0667943302,195.5586007,97.77930035,97.77930035,18.67110728,367510.0334,-367528.7045,-367510.0334,-1469965.449,0.9999990259,0.9990139971,-0.0900691107,-193.1636473,-193.1636473,13.88949435,0.05094339403,0.07261482475,2519831.178,-48.23757888,2519782.94,-0.0793371179082374,-0.908699506,-12.6044407254195,0.21047629395,0.208576095186012,0.27727062415,-0.0140586230773685,4,1.3718293515605,5.08E-05,5.08E-05,-1844.532111
satraplatin-conf_2,-0.26329,-0.10579,-0.18454,0.1575,0.10811,217.782,46.9835,6.3802,2296.696,518.828628907154,857.599587438096,0.841362660819535,825.2624,-224.3493,784.5722,2.36239,3.40432,43.67,35.3628615702479,99.2284349173554,39.375645661157,35.3789555931762,98.8751790597734,41.289555931762,35.3452771156138,95.4866284266985,42.3495232419547,34.6586144241521,87.8901882221394,42.3558050689527,33.4988517162187,76.4857861088697,41.5372261188008,10.3289974317046,3.63410274073697,6.12420939987373,9.72865882877014,1.75,6.92265098870857,7.51617385225585,3.63410274073697,6.00602497994399,6.97446193241769,1.75,6.58027556301567,3.62441975292892,6.09692545468616,9.9,1.73241161390704,6.90507060065283,9.3,2.82382648998161,5.32000939848794,3.46854008854976,5.78013840664737,1.73241161390704,6.81707415244986,1.73241161390704,6.90507060065283,-0.27131,-0.307128,0.307460815404175,0.490418,0.868683,0.876948552988144,-0.237068,-0.275856,0.285823759140139,-0.0791706582,195.5368757,97.76843783,97.76843783,18.7560426,367481.1508,-367499.9069,-367481.1508,-1469849.579,0.9999990166,0.999009333,-0.08993841678,-193.1653118,-193.1653118,13.87260633,0.04953907812,0.07075270265,3430831.624,-48.93593983,3430782.688,-0.0992420678536369,-0.8769236667,-10.076372063053,0.199438252125,0.21433405380899,0.278608910325,-0.0157896576909937,4,1.28327183737316,-0.0791706582,195.5368757,97.76843783,97.76843783,18.7560426,367481.1508,-367499.9069,-367481.1508,-1469849.579,0.9999990166,0.999009333,-0.08993841678,-193.1653118,-193.1653118,13.87260633,0.04953907812,0.07075270265,3430831.624,-48.93593983,3430782.688,-0.0992420678536369,-0.8769236667,-10.076372063053,0.199438252125,0.21433405380899,0.278608910325,-0.0157896576909937,4,1.28327183737316,5.10E-05,5.10E-05,-1844.537595
satraplatin-conf_3,-0.26007,-0.10988,-0.184975,0.15019,0.11391,216.164,42.4258,5.9581,2621.65,507.068532581799,846.164453611414,0.853206160271155,783.4234,-232.3144,802.7389,2.36528,3.34916,44.718,35.5856146694215,99.1315857438017,42.084194214876,35.7435864044797,99.0933064201068,44.5093762208621,35.716813170441,96.2492550655542,46.0108760429082,35.0249254565785,89.1824683190459,45.978731830041,33.8010520762212,78.2966606666253,45.2734156787288,9.12837396719758,3.63963231371262,6.12660034557689,9.68938590056794,1.75,6.93292762129147,7.65922426525215,3.63963231371262,5.99774143512845,6.53272151968317,1.75,6.57161332184214,3.62839576100274,6.11310068623117,8.7,1.73695576537231,6.91989884319128,9.25,2.96047632908504,5.21536192416212,3.48577291628739,5.75586657246326,1.73695576537231,6.79577074363166,1.73695576537231,6.91989884319128,-0.265878,-0.301521,0.301769514716116,0.492321,0.866754,0.874804525313513,-0.221181,-0.261523,0.278040078783617,-0.0830168264,195.5313761,97.76568804,97.76568804,18.74393234,367465.3023,-367484.0462,-367465.3023,-1469786.233,0.9999990178,0.9990099256,-0.0899053344,-193.1648835,-193.1648835,13.87159257,0.04955813651,0.07078573487,3267896.556,-48.80251086,3267847.754,-0.103440694070289,-0.8855716347,-9.66737519491591,0.200638702075,0.213945807981554,0.283655528475,-0.0166563882992815,4,1.30386984606921,-0.0830168264,195.5313761,97.76568804,97.76568804,18.74393234,367465.3023,-367484.0462,-367465.3023,-1469786.233,0.9999990178,0.9990099256,-0.0899053344,-193.1648835,-193.1648835,13.87159257,0.04955813651,0.07078573487,3267896.556,-48.80251086,3267847.754,-0.103440694070289,-0.8855716347,-9.66737519491591,0.200638702075,0.213945807981554,0.283655528475,-0.0166563882992815,4,1.30386984606921,5.10E-05,5.10E-05,-1844.534237
