Compound_Name,Acitivity,Pt,N1,N2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,G(T)_spc(Hartree)
Picoplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.21766,-0.07535,-0.146505,0.14231,0.07541,144.629,73.3206,12.0145,1627.23,378.73102954188073,578.5656750741284,0.8865876533017396,1098.077,-6.767,-118.8289,3.04892,2.33339,43.09,36.479855371900825,97.80475206611571,81.14023760330579,36.22867560880323,92.39484307852585,79.98600078135173,35.84997020262217,85.35738230035757,76.1295068533969,34.853126164740964,76.45126723816624,69.15358274319792,33.31885047483086,65.80325553969337,58.77467258394885,6.907679478475003,3.083469431649874,5.173404092873311,6.407263516372133,2.4576258008068446,7.043312273248102,6.844663167705789,3.083469431649874,5.173404092873311,6.407263516372133,2.4576258008068446,6.556850259007033,3.071029295962993,5.161879502661797,6.449999999999999,2.4569773688846612,7.025667228100117,6.000000000000002,1.7000000000000002,5.161879502661797,1.732411613907042,5.161879502661797,1.7404028754517398,6.622877018335761,2.3393851845073406,7.025667228100117,-0.323948,-0.363888,0.3688692760111636,-0.046670,-0.320473,0.3266952087496846,0.119949,0.380140,0.3992388629442279,-1384.04772
Satraplatin-conf_10,1,1,2,3,,,,,,,,,,,,,,,,-0.2658,-0.10694,-0.18636999999999998,0.15886,0.10932,218.676,47.4268,7.6733,2221.572,523.78865031801,863.5672324663027,0.8372570453642593,845.2134,-223.1747,796.3611,2.35238,3.46345,43.003,35.695377066115704,99.21229338842976,35.34026342975206,36.14728480270868,99.20725354863914,35.919390545643964,36.754134386174016,96.24832389749702,36.21591924910608,36.73884178158777,88.45916418188595,35.49082184122251,36.07705915213209,76.62350257587983,34.25454658307988,10.313418079720035,3.788588487067908,6.2232202498408835,6.905453298484838,1.75,9.319791870009437,7.483729832997197,3.6273117252442164,6.2232202498408835,5.613454706246329,1.75,6.72643333070343,3.776480086814257,6.199395131785036,9.9,1.7369557653723136,9.304837451562495,6.450000000000001,2.6770324881575966,5.742821606144492,3.4939920457059506,6.199395131785036,1.7369557653723136,7.358328614570025,1.700000000000001,8.05062109405231,-0.254195,-0.290952,0.2909940407310775,0.488468,0.868744,0.8755782891934907,-0.275900,-0.310841,0.31134677049874787,-1844.532111
Satraplatin-conf_1,1,1,2,3,,,,,,,,,,,,,,,,-0.26326,-0.10622,-0.18474,0.15704,0.10866,216.033,49.1939,6.5513,2061.728,506.2488497775698,845.0451588968442,0.8538338213897837,826.2584,-223.4486,775.2027,2.36241,3.39862,43.733,35.391916322314046,99.22843491735537,39.39501549586777,35.435929157442374,98.92238572730825,41.40350306029431,35.37879916567342,95.61233611442194,42.26292461263409,34.71452199030936,88.0509224748416,41.885832090942976,33.534929551238285,76.781779529514,40.64885792315809,10.03577093284062,3.634199591379505,6.136459577326672,8.282599991722044,1.75,7.609448420419879,7.519926550056813,3.634199591379505,6.004175610578681,6.653344103880187,1.75,6.579106448154948,3.6000000000000005,6.1124872188005455,9.600000000000001,1.732411613907042,7.591113225344487,7.850000000000001,2.831201245842375,5.300943312279429,3.456645923059771,5.757820768311567,1.7324116139070416,6.828250141873832,1.7324116139070416,6.905070600652827,-0.270445,-0.306286,0.30661395454545115,0.490361,0.868383,0.8766521350170774,-0.236336,-0.275209,0.2848975696684687,-1844.536468
Satraplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.26329,-0.10579,-0.18454,0.15750000000000003,0.10811,217.782,46.9835,6.3802,2296.696,518.8286289071544,857.5995874380964,0.8413626608195346,825.2624,-224.3493,784.5722,2.36239,3.40432,43.67,35.36286157024794,99.22843491735537,39.37564566115703,35.378955593176194,98.87517905977342,41.28955593176195,35.345277115613825,95.48662842669845,42.34952324195471,34.65861442415207,87.8901882221394,42.35580506895266,33.49885171621873,76.48578610886972,41.53722611880082,10.328997431704552,3.6341027407369735,6.124209399873729,9.728658828770142,1.75,6.922650988708574,7.51617385225585,3.6341027407369735,6.006024979943992,6.9744619324176895,1.75,6.58027556301567,3.624419752928917,6.096925454686158,9.9,1.732411613907042,6.905070600652828,9.3,2.8238264899816055,5.320009398487939,3.468540088549758,5.780138406647371,1.732411613907042,6.817074152449861,1.732411613907042,6.905070600652828,-0.271310,-0.307128,0.30746081540417475,0.490418,0.868683,0.8769485529881442,-0.237068,-0.275856,0.28582375914013863,-1844.537595
Satraplatin-conf_3,1,1,2,3,,,,,,,,,,,,,,,,-0.26007,-0.10988,-0.184975,0.15019000000000002,0.11391,216.164,42.4258,5.9581,2621.65,507.06853258179893,846.1644536114143,0.8532061602711549,783.4234,-232.3144,802.7389,2.36528,3.34916,44.718,35.58561466942149,99.13158574380165,42.08419421487603,35.74358640447975,99.09330642010679,44.50937622086209,35.716813170441,96.24925506555422,46.01087604290822,35.02492545657846,89.18246831904585,45.978731830041,33.80105207622122,78.29666066662529,45.27341567872882,9.12837396719758,3.639632313712619,6.12660034557689,9.689385900567942,1.75,6.9329276212914746,7.659224265252153,3.639632313712619,5.9977414351284475,6.532721519683172,1.75,6.571613321842143,3.6283957610027375,6.11310068623117,8.7,1.7369557653723136,6.919898843191279,9.250000000000002,2.960476329085044,5.21536192416212,3.4857729162873916,5.7558665724632645,1.7369557653723136,6.795770743631661,1.7369557653723136,6.9198988431912785,-0.265878,-0.301521,0.30176951471611574,0.492321,0.866754,0.8748045253135126,-0.221181,-0.261523,0.2780400787836171,-1844.534237
Satraplatin-conf_4,1,1,2,3,,,,,,,,,,,,,,,,-0.26504,-0.10602,-0.18553,0.15902,0.10823,217.756,52.2512,6.8553,2292.785,514.3285356151983,855.6085873855126,0.8474100184453252,828.355,-227.9406,820.1552,2.35894,3.48112,42.494,35.42097107438016,99.23489152892562,36.011751033057855,35.44406823805183,99.06726136215653,37.46581586144029,35.673979439809294,95.79018921334924,38.58108611442193,35.317275437942605,88.05791092061126,38.611162877376074,34.51872943951337,76.44621687046119,37.730432623673266,10.038659427235109,3.6319285406544193,6.251292464976695,8.097512922253236,1.75,8.150984434701702,7.469381125331086,3.6319285406544193,6.0385960707994055,6.647653901308434,1.75,6.5526930342951895,3.6000000000000005,6.23698645180507,9.600000000000001,1.732411613907042,8.137106365287355,7.649999999999999,2.61065264721896,5.461226968365258,3.5153082803165216,6.1288253360656295,1.7324116139070411,6.699440275127466,1.7324116139070411,6.911765331664554,-0.266914,-0.303006,0.303101561996965,0.491769,0.871748,0.8794909986679795,-0.261900,-0.298433,0.3004960651173323,-1844.536865
Satraplatin-conf_5,1,1,2,3,,,,,,,,,,,,,,,,-0.26505,-0.10602,-0.185535,0.15903,0.10823,217.759,52.2554,6.8555,2332.967,514.2985373403761,855.515569490447,0.8473980242034667,828.3591,-227.9591,820.1051,2.35896,3.48129,42.492,35.41451446280991,99.21552169421489,36.011751033057855,35.432673525198595,99.0737726266441,37.48697747102487,35.677704112038136,95.75946066746125,38.60157181168057,35.328340477077894,88.04509877003355,38.625722139396196,34.51407423499472,76.45126000868972,37.73198435851282,10.03832362861126,3.6320314066873904,6.25119583565497,8.09687355537291,1.75,8.151708408399415,7.469835545576457,3.6320314066873904,6.0385914997122745,6.647611352630829,1.75,6.552775150583927,3.6000000000000005,6.23698645180507,9.600000000000001,1.7324116139070416,8.137106365287355,7.649999999999999,2.61065264721896,5.461226968365258,3.515308280316521,6.128825336065631,1.7324116139070413,6.6994402751274675,1.7324116139070413,6.911765331664554,-0.266911,-0.303000,0.3030949498704985,0.491767,0.871729,0.8794718224678946,-0.261910,-0.298438,0.3004984943572929,-1844.536866
Satraplatin-conf_6,1,1,2,3,,,,,,,,,,,,,,,,-0.26533,-0.10502,-0.185175,0.16031,0.10695,216.76,39.3277,7.3738,2768.748,513.2788334065655,850.792618734367,0.8459536687850943,843.3832,-222.7143,812.5134,2.36009,3.46588,42.823,35.34026342975206,99.23811983471074,35.966554752066116,36.02194296132309,99.16004688110431,36.06263836437036,36.78206942789035,96.13658373063171,36.29227502979738,36.78077245620574,88.7288017144987,35.9602124487514,36.12244739618894,77.44126683632301,35.28257091428217,10.007319191378274,3.772305397638575,6.212135094131293,7.490711173083402,1.75,8.520230168963586,7.3960538945548056,3.6359592030782633,6.212135094131293,5.819909828426592,1.75,6.7686694625563035,3.7705246439122977,6.198386886924695,9.55,1.7369557653723136,8.507202830543068,7.050000000000001,2.639340831341286,5.737813172280883,3.5227339629078323,6.198386886924695,1.700000000000001,7.447314952383846,1.700000000000001,7.850159234053792,-0.266434,-0.302285,0.3023561406239338,0.490278,0.871702,0.878788184424438,-0.264737,-0.300893,0.3010228598943941,-1844.53564
Satraplatin-conf_7,1,1,2,3,,,,,,,,,,,,,,,,-0.2653,-0.10495,-0.18512499999999998,0.16035,0.10686,218.04,44.5671,7.3116,2811.095,520.5985142298473,862.1398693359182,0.8414591159820769,846.0892,-222.7478,815.1247,2.35892,3.46821,42.798,35.272469008264466,99.14772727272727,35.89230371900827,35.92101836176585,99.09981768459434,36.07077744497981,36.639600715137064,96.06953963051251,36.336039928486294,36.61013790532985,88.51798360044725,36.080180767797245,35.94981689528893,76.82794364099063,35.42106324871206,10.09411942616398,3.655423668709965,6.223300962632161,8.063487115621509,1.75,8.686149938102648,7.377257735616915,3.6362541659070873,6.223300962632161,5.8235051460628195,1.75,6.767654483300573,3.640457764420963,6.203224967708327,9.649999999999999,1.7324116139070425,8.668333173107735,7.65,2.622640497412103,5.737813172280881,3.5148734590672226,6.203224967708327,1.7324116139070416,6.600946901770986,1.7324116139070416,8.065358020571686,-0.265354,-0.301333,0.3013732351835511,0.489940,0.870799,0.8779878043680333,-0.266470,-0.302518,0.3026521313670201,-1844.536748
Satraplatin-conf_8,1,1,2,3,,,,,,,,,,,,,,,,-0.26654,-0.10881,-0.187675,0.15772999999999998,0.11165,215.956,46.6749,6.6403,2458.796,504.6385009186814,845.741533611555,0.8570289956962176,808.2992,-229.084,810.7613,2.35869,3.46543,42.815,35.55333161157025,99.16386880165288,36.00206611570248,36.3051829665321,99.22841515822373,37.325823674957675,37.023241954707984,96.59006257449344,38.48331346841478,37.05798080506895,89.6483647036899,38.49294166977264,36.44637204394513,78.56899013096643,37.64547514120787,8.893785836403714,3.6582445910832995,6.203146964092776,7.288686749367548,1.75,8.2303074522582,7.542019826674222,3.638912761297953,6.203146964092776,6.58194928877875,1.75,6.7274189345755895,3.6187466752902453,6.189709201569975,8.450000000000001,1.7324116139070411,8.207923001588162,6.850000000000001,2.6528316305010065,5.904447476267361,3.51897978594404,6.189709201569975,1.732411613907042,6.6680206958287105,1.732411613907042,7.999999999999998,-0.259347,-0.295229,0.2953202657759877,0.492301,0.868863,0.8757935141995515,-0.259838,-0.296300,0.297858663115579,-1844.534657
Satraplatin-conf_9,1,1,2,3,,,,,,,,,,,,,,,,-0.26622,-0.10711,-0.186665,0.15911000000000003,0.1095,216.11,44.9606,7.4298,2924.747,509.15861178571186,848.0560128628447,0.8509696201271577,841.7407,-222.7263,800.2433,2.3523,3.46117,43.065,35.74057334710744,99.20906508264463,35.51136363636363,36.28564917306941,99.24306550332075,36.04798801927334,36.9645783671037,96.43735101311086,36.34069576877235,36.94441856131196,89.0840477077898,36.018449496831906,36.27529327788467,77.74889826826393,35.63248712060083,9.863495571766427,3.62856423864591,6.21865211219381,8.104988149248767,1.75,7.694495404465885,7.512315047935445,3.62856423864591,6.21865211219381,5.611167614447128,1.75,6.705087124918444,3.6,6.201814250685038,9.45,1.7324116139070416,7.678704317786952,7.649999999999999,2.691325063459158,5.786622503671723,3.5087895905653586,6.201814250685038,1.7324116139070411,6.573431371817918,1.7324116139070411,6.983552104767315,-0.254320,-0.290988,0.291052986519637,0.489309,0.869968,0.876787680274991,-0.274161,-0.309214,0.3097724995476519,-1844.531124
Satraplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.23755,-0.10428,-0.170915,0.13327,0.1096,219.686,50.6888,11.2318,2578.959,530.1984419176539,874.1427448853341,0.8338742869239162,851.223,-218.3217,817.6913,2.34727,3.48956,42.236,37.261105371900825,99.17678202479338,36.80268595041322,39.07735382211225,99.3049225159526,38.686677952858446,40.52908969010727,96.9597362932062,39.85957985697259,40.8096114424152,89.5796449869549,39.606434029071934,39.99712929054683,77.63445782384706,38.21728942958227,10.18006509975436,3.78265244093253,6.240900794625926,6.750560027474436,1.75,9.390896992766338,7.412052199280415,3.658251451959337,6.240900794625926,5.639555163386298,1.75,6.766654599560916,3.7778148127710924,6.216309194369276,9.750000000000002,1.7429222935854218,9.37683315410912,6.299999999999999,2.818911907880116,5.755432216610669,3.5269000648383018,6.216309194369276,1.7404028754517398,7.544037380607283,1.7429222935854214,8.20137183646736,-0.238369,-0.275216,0.2772396729185778,0.484597,0.862855,0.8695474396362743,-0.254282,-0.289867,0.29218979869427336,-1844.514243
