molecule_chembl_id,molecule_name,formula,target_pref_name,assay_description,standard_relation,IC50_uM,pchembl_value,standard_units
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,COLO 320DM,Growth inhibitory activity against COLO-320-DM human colon cancer cell line,=,48.46,4.32,nM
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,NCI-H460,Growth inhibitory activity against NCI-H460 human lung cancer cell line,=,3.91,5.41,nM
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,L1210,Growth inhibitory activity against L1210 mouse leukemia cancer cell line,=,5.92,5.23,nM
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,MDA-MB-231,Growth inhibitory activity against MDA-MB-231 human breast cancer cell line,=,62.53,4.20,nM
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,SK-HEP1,Growth inhibitory activity against SK-Hep1 human liver cancer cell line,=,19.99,4.70,nM
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,SK-OV-3,Growth inhibitory activity against SK-OV-3 human ovarian cancer cell line,=,62.61,4.20,nM
CHEMBL2068291,triphenylethylene platinum (II) complex,C37H50Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,15.0,4.82,nM
CHEMBL2068291,triphenylethylene platinum (II) complex,C37H50Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,4.3,5.37,nM
CHEMBL2068292,triphenylethylene platinum (II) complex,C36H48Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,23.0,4.64,nM
CHEMBL2068292,triphenylethylene platinum (II) complex,C36H48Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,77.0,4.11,nM
CHEMBL2068294,triphenylethylene platinum (II) complex,C35H46Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,67.0,4.17,nM
CHEMBL2068294,triphenylethylene platinum (II) complex,C35H46Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,18.0,4.75,nM
CHEMBL2068295,triphenylethylene platinum (II) complex,C36H48Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,74.0,4.13,nM
CHEMBL2068295,triphenylethylene platinum (II) complex,C36H48Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,21.0,4.68,nM
CHEMBL2068301,triphenylethylene platinum (II) complex,C32H40Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,4.9,5.31,nM
CHEMBL2068301,triphenylethylene platinum (II) complex,C32H40Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,1.2,5.92,nM
CHEMBL2068302,triphenylethylene platinum (II) complex,C28H32Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,8.0,5.10,nM
CHEMBL2068302,triphenylethylene platinum (II) complex,C28H32Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,5.0,5.30,nM
CHEMBL2068303,triphenylethylene platinum (II) complex,C35H46Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,9.3,5.03,nM
CHEMBL2068303,triphenylethylene platinum (II) complex,C35H46Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,23.0,4.64,nM
CHEMBL2068304,triphenylethylene platinum (II) complex,C30H36Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,32.0,4.50,nM
CHEMBL2068304,triphenylethylene platinum (II) complex,C30H36Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,64.0,4.19,nM
CHEMBL2068305,triphenylethylene platinum (II) complex,C30H36Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,1.6,5.80,nM
CHEMBL2068305,triphenylethylene platinum (II) complex,C30H36Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,4.3,5.37,nM
CHEMBL2068309,Dinuclear trans-platinum complex,C6H22Cl2N6Pt2,L1210/2,Cytotoxicity in cisplatin-resistant L1210/2 cell lines,=,1.8,5.75,nM
CHEMBL2068309,Dinuclear trans-platinum complex,C6H22Cl2N6Pt2,L1210,Cytotoxicity against L1210/0 cell line of murine leukemia,=,2.4,5.62,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,1.0,6.00,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of VM-1 leukemia cancer cell lines,=,10.0,5.00,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of SW626 ovarian cancer cell lines,=,7.0,5.16,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,4.0,5.40,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,CCRF-CEM,Growth and colony formation inhibition of CEM leukemia cancer cell lines,=,10.0,5.00,nM
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,A2780,Growth and colony formation inhibition of A2780 ovarian cancer cell lines,=,2.2,5.66,nM
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,=,1.1,5.96,nM
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,=,0.58,6.24,nM
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P388,In Vitro evaluation for the growth inhibition of Wildtype P388 Leukemia cell lines,=,0.56,6.25,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of VM-1 leukemia cancer cell lines,=,7.0,5.16,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,24.0,4.62,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,1.5,5.82,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,A2780,Growth and colony formation inhibition of A2780 ovarian cancer cell lines,=,2.8,5.55,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,CCRF-CEM,Growth and colony formation inhibition of CEM leukemia cancer cell lines,=,7.0,5.16,nM
CHEMBL2068312,Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum,C8H16Cl2N2O5Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of SW626 ovarian cancer cell lines,=,28.0,4.55,nM
CHEMBL2068313,Amminetetrachloro(4-hydroxybutylamine)platinum(IV),C4H12Cl4N2OPt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,0.2,6.70,nM
CHEMBL2068313,Amminetetrachloro(4-hydroxybutylamine)platinum(IV),C4H12Cl4N2OPt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,9.0,5.05,nM
CHEMBL2068314,Dichlorodiacetyl oxy-(ammino acetoxy ethylammino ethanol) platinum (II),C8H16Cl2N2O6Pt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,10.0,5.00,nM
CHEMBL2068314,Dichlorodiacetyl oxy-(ammino acetoxy ethylammino ethanol) platinum (II),C8H16Cl2N2O6Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,2.8,5.55,nM
CHEMBL2068315,Amminetetrachloro(4-hydroxyethylamine)platinum(IV),C2H8Cl4N2OPt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,10.0,5.00,nM
CHEMBL2068315,Amminetetrachloro(4-hydroxyethylamine)platinum(IV),C2H8Cl4N2OPt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,0.9,6.05,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,CCRF-CEM,Growth and colony formation inhibition of CEM leukemia cancer cell lines,=,8.0,5.10,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,10.0,5.00,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,A2780,Growth and colony formation inhibition of A2780 ovarian cancer cell lines,=,1.6,5.80,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,0.6,6.22,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of VM-1 leukemia cancer cell lines,=,5.0,5.30,nM
CHEMBL2068316,Tetrachlorodi(3-hydroxypropylamine)platinum(IV),C6H16Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of SW626 ovarian cancer cell lines,=,3.0,5.52,nM
CHEMBL2068317,Amminedichloro(2-hydroxyethylamine)platinum (II),C2H8Cl2N2OPt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,13.0,4.89,nM
CHEMBL2068317,Amminedichloro(2-hydroxyethylamine)platinum (II),C2H8Cl2N2OPt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,0.7,6.16,nM
CHEMBL2068318,Acridinecarboxamide-Pt(II) complex,C22H26Cl2N4OPt,P388,In Vitro evaluation for the growth inhibition of Wildtype P388 Leukemia cell lines,=,0.05,7.30,nM
CHEMBL2068318,Acridinecarboxamide-Pt(II) complex,C22H26Cl2N4OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,=,0.5,6.30,nM
CHEMBL2068318,Acridinecarboxamide-Pt(II) complex,C22H26Cl2N4OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,=,0.04,7.40,nM
CHEMBL2068319,Amminedichloro(4-hydroxybutylamine)platinum (II),C4H12Cl2N2OPt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,0.4,6.40,nM
CHEMBL2068319,Amminedichloro(4-hydroxybutylamine)platinum (II),C4H12Cl2N2OPt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,6.0,5.22,nM
CHEMBL2068320,"2-{3-[4-(Acridin-9-ylamino)-phenyl]-propyl}-propane-1,3-diammino-dichloroplatinum (II) (HCl)",C23H22Cl2N4Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,2.9,5.54,nM
CHEMBL2068320,"2-{3-[4-(Acridin-9-ylamino)-phenyl]-propyl}-propane-1,3-diammino-dichloroplatinum (II) (HCl)",C23H22Cl2N4Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,1.9,5.72,nM
CHEMBL2068321,Platinum complex,C26H28Cl2N4Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,1.6,5.80,nM
CHEMBL2068321,Platinum complex,C26H28Cl2N4Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,1.5,5.82,nM
CHEMBL2068322,Platinum complex,C25H26Cl2N4Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,1.5,5.82,nM
CHEMBL2068322,Platinum complex,C25H26Cl2N4Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,6.2,5.21,nM
CHEMBL2068324,"2-{4-[4-(Acridin-9-ylamino)-phenyl]-butyl}-propane-1,3-diammino-dichloroplatinum (II) (HCl)",C26H28Cl2N4Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,7.2,5.14,nM
CHEMBL2068324,"2-{4-[4-(Acridin-9-ylamino)-phenyl]-butyl}-propane-1,3-diammino-dichloroplatinum (II) (HCl)",C26H28Cl2N4Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,0.9,6.05,nM
CHEMBL2068325,Platinum complex,C24H24Cl2N4Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,3.7,5.43,nM
CHEMBL2068325,Platinum complex,C24H24Cl2N4Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,0.93,6.03,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human resistant lung (PC9cisR) cancer cells by SRB assay,=,25.0,4.60,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,DU-145,In vitro cytotoxicity was determined by using cultures of human prostate (DU145) cancer cells by SRB assay,=,3.7,5.43,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,BL13/0,In vitro cytotoxicity was determined by using cultures of human bladder (BL13/0) cancer cells by MTT assay,=,2.0,5.70,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human lung (PC9) cancer cells by MTT assay,=,3.0,5.52,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human resistant lung (PC9cisR) cancer cells by MTT assay,=,15.5,4.81,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,DU-145,In vitro cytotoxicity was determined by using cultures of human prostate (DU145) cancer cells by MTT assay,=,3.4,5.47,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,BL13/0,In vitro cytotoxicity was determined by using cultures of human bladder (BL13/0) cancer cells by SRB assay,=,12.3,4.91,nM
CHEMBL2068330,Platinum complex,C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human lung (PC9) cancer cells by SRB assay,=,11.7,4.93,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human resistant lung (PC9cisR) cancer cells by SRB assay,=,27.3,4.56,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,BL13/0,In vitro cytotoxicity was determined by using cultures of human bladder (BL13/0) cancer cells by MTT assay,=,1.3,5.89,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human lung (PC9) cancer cells by MTT assay,=,5.9,5.23,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human resistant lung (PC9cisR) cancer cells by MTT assay,=,16.0,4.80,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,DU-145,In vitro cytotoxicity was determined by using cultures of human prostate (DU145) cancer cells by MTT assay,=,2.9,5.54,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,BL13/0,In vitro cytotoxicity was determined by using cultures of human bladder (BL13/0) cancer cells by SRB assay,=,7.2,5.14,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,PC-9,In vitro cytotoxicity was determined by using cultures of human lung (PC9) cancer cells by SRB assay,=,11.0,4.96,nM
CHEMBL2068331,"8,8-platinumdichloro-(6R)-1,7-diazoniabicyclo[4.2.1]nonane",C6H12Cl2N2Pt,DU-145,In vitro cytotoxicity was determined by using cultures of human prostate (DU145) cancer cells by SRB assay,=,3.3,5.48,nM
CHEMBL2068332,PLATUNUMDIAMMONIUM,H8N4Pt,Homo sapiens,Inhibitory concentration was measured on human bladder cell line,=,4.0,5.40,nM
CHEMBL2068332,PLATUNUMDIAMMONIUM,H8N4Pt,Mus musculus,Inhibitory concentration was measured on murine leukemia cell line,=,0.6,6.22,nM
CHEMBL2068369,Platinum (II) Dinuclear Complex,C12H24N8O4Pt2,CCRF S-180,In vitro inhibitory concentration against growth of mouse sarcoma 180 (S-180) cells,=,1.75,5.76,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,41M,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,=,38.0,4.42,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,CH1,cytotoxicity against CH1 cells incubated for 24 hr in MTT assay.,=,10.0,5.00,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,A2780cisR,cytotoxicity against A2780cisR cells incubated for 24 hr in MTT assay,=,30.0,4.52,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,A2780,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,=,14.0,4.85,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,41M,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,=,122.0,,nM
CHEMBL2068372,trans-ptcl2(IPA)(pz),C7H17Cl2N3Pt,CH1,cytotoxicity against CH1cisR cells incubated for 24 hr in MTT assay,=,50.0,4.30,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,41M,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,=,32.0,4.50,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,CH1,cytotoxicity against CH1cisR cells incubated for 24 hr in MTT assay,=,19.0,4.72,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,CH1,cytotoxicity against CH1 cells incubated for 24 hr in MTT assay.,=,17.0,4.77,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,A2780,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,=,16.0,4.80,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,41M,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,=,48.0,4.32,nM
CHEMBL2068376,trans-ptcl2(n-butyl amine)(pz),C8H19Cl2N3Pt,A2780cisR,cytotoxicity against A2780cisR cells incubated for 24 hr in MTT assay,=,28.0,4.55,nM
CHEMBL2068388,Platinum complex,C10H18N2O5Pt,PC-14,Compound was tested in vitro for cytotoxic activity against PC-14 human non-small cell lung cancer cell line by MTT assay,=,1.9,5.72,nM
CHEMBL2068388,Platinum complex,C10H18N2O5Pt,PC-9,Compound was tested in vitro for cytotoxic activity against PC-9 human non-small cell lung cancer cell line by MTT assay,=,8.4,5.08,nM
CHEMBL2068388,Platinum complex,C10H18N2O5Pt,MKN-45,Compound was tested in vitro for cytotoxic activity against MKN-45 human stomach cancer cell line by MTT assay,=,5.8,5.24,nM
CHEMBL2068388,Platinum complex,C10H18N2O5Pt,KATO III stomach cancer cell line,Compound was tested in vitro for cytotoxic activity against KATO III human stomach cancer cell line by MTT assay,=,4.6,5.34,nM
CHEMBL2068390,Platinum complex,C11H20N2O5Pt,MKN-45,Compound was tested in vitro for cytotoxic activity against MKN-45 human stomach cancer cell line by MTT assay,=,7.2,5.14,nM
CHEMBL2068390,Platinum complex,C11H20N2O5Pt,KATO III stomach cancer cell line,Compound was tested in vitro for cytotoxic activity against KATO III human stomach cancer cell line by MTT assay,=,6.5,5.19,nM
CHEMBL2068390,Platinum complex,C11H20N2O5Pt,PC-14,Compound was tested in vitro for cytotoxic activity against PC-14 human non-small cell lung cancer cell line by MTT assay,=,5.0,5.30,nM
CHEMBL2068390,Platinum complex,C11H20N2O5Pt,PC-9,Compound was tested in vitro for cytotoxic activity against PC-9 human non-small cell lung cancer cell line by MTT assay,=,6.9,5.16,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,A2780,Compound was evaluated against human Ovarian carcinoma cell line A2780cisR,=,1000.0,,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,CH1,Compound was evaluated against human Ovarian carcinoma cell line CH1,=,4500.0,,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,CH1,Compound was evaluated against human Ovarian carcinoma cell line CH1cisR,=,8000.0,,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,PAM212,Compound was evaluated against normal Pam 212 cell line,=,85000.0,,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,PAM212,Compound was evaluated against transformed murine keratinocytes Pam 212-ras cell line,=,64000.0,,nM
CHEMBL2068442,"Cis-[Pt(1,3-diaminepropane) 1,1-cyclobutanedicarboxylate]",C9H14N2O4Pt,A2780,Compound was evaluated against human Ovarian carcinoma cell line A2780,=,300.0,,nM
CHEMBL2068444,triphenylethylene platinum (II) complex,C32H40Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,56.0,4.25,nM
